,0,1,2,3,4,5,6,7,8,9,10
20,0.31,0.57,0.56,0.18,0.26,0.17,0.23,0.01,0.4,0.67,0.22
21,0.04,0.38,0.51,0.0,0.08,0.0,0.01,0.0,0.0,0.87,0.0
22,0.345,0.59,0.6,0.08,0.24,0.07,0.19,0.01,0.18,0.55,0.12
23,0.39333333333333337,0.41,0.67,0.05,0.19,0.095,0.17,0.01,0.27,0.76,0.16
24,0.9133333333333334,0.53,0.65,0.29,0.26,0.21,0.16,0.06,0.38,0.52,0.21
25,0.76,0.53,0.71,0.13,0.38,0.09,0.21,0.04,0.22,0.8,0.17
26,0.05,0.37,0.69,0.01,0.03,0.015,0.02,0.0,0.01,0.98,0.0
27,0.06,0.39,0.46,0.02,0.05,0.03,0.0,0.0,0.0,0.92,0.0
28,0.21,0.42,0.58,0.08,0.32,0.06333333333333332,0.11,0.0,0.14,0.89,0.1
29,0.06,0.3,0.68,0.0,0.03,0.006666666666666666,0.01,0.0,0.02,0.98,0.0
30,0.16,0.48,0.62,0.07,0.18,0.02,0.07,0.0,0.18,0.77,0.03
31,0.19,0.46,0.64,0.0,0.06,0.01,0.04,0.0,0.12,0.89,0.01
32,0.3,0.53,0.77,0.06,0.34,0.026666666666666665,0.14,0.0,0.4,0.8,0.13
33,0.325,0.39399999999999996,0.72,0.08,0.21,0.08,0.04,0.0,0.14,0.83,0.05
34,0.14,0.38,0.67,0.11,0.21,0.01,0.06,0.01,0.18,0.82,0.1
35,0.36,0.61,0.66,0.13,0.25,0.08,0.17,0.01,0.32,0.75,0.09
36,0.28,0.46,0.72,0.03,0.23,0.04,0.06,0.0,0.09,0.84,0.0525
37,0.2,0.41,0.7,0.04,0.09,0.07333333333333333,0.05,0.0,0.13,0.78,0.0125
38,0.6,0.49,0.68,0.1,0.36,0.1,0.28,0.05,0.44,0.71,0.26
39,0.18,0.45,0.66,0.03,0.05,0.02,0.11,0.02,0.31,0.92,0.0
40,0.14,0.47,0.58,0.03,0.15,0.03,0.03,0.0,0.25,0.78,0.02
41,0.2,0.46,0.65,0.07,0.33,0.07,0.12,0.01,0.3,0.6566666666666667,0.18
42,0.31,0.485,0.66,0.25,0.34,0.07,0.27,0.02,0.33,0.74,0.13
43,0.06,0.53,0.5,0.0,0.08,0.0,0.15,0.0,0.41,0.88,0.0
44,0.3875,0.5,0.56,0.12,0.19666666666666668,0.05,0.2,0.0,0.39,0.76,0.16
45,0.13,0.4,0.71,0.1,0.21,0.04,0.14,0.0,0.31,0.79,0.04
46,0.535,0.51,0.62,0.08,0.47,0.075,0.19,0.04,0.33,0.71,0.18
47,0.14,0.49,0.65,0.02,0.11,0.01,0.05,0.0,0.17,0.91,0.03
48,0.46,0.52,0.62,0.13,0.29333333333333333,0.1,0.1,0.02,0.34,0.7,0.12
49,0.2,0.58,0.6,0.13,0.25,0.04,0.13,0.02,0.19,0.81,0.08
50,0.11,0.59,0.57,0.08,0.04,0.0,0.02,0.0,0.02,0.8,0.06
51,0.33666666666666667,0.47,0.45,0.2,0.255,0.05,0.23,0.05,0.56,0.69,0.21
52,0.32,0.41,0.64,0.15,0.35,0.11,0.16,0.04,0.29,0.8,0.1
53,0.30333333333333334,0.36,0.57,0.18,0.26,0.106,0.15,0.03,0.35,0.77,0.13
54,0.17,0.44,0.69,0.06,0.22,0.04,0.04,0.01,0.15,0.7366666666666667,0.03
55,0.33,0.39,0.67,0.11,0.33,0.03,0.22,0.0,0.254,0.73,0.07
56,0.25,0.53,0.62,0.02,0.12,0.06,0.07,0.02,0.09,0.74,0.07
57,0.08,0.29,0.47,0.0,0.175,0.01,0.02,0.0,0.02,0.95,0.0
58,0.7,0.63,0.64,0.12,0.33,0.12,0.25,0.01,0.27,0.75,0.14
59,0.23,0.56,0.74,0.0,0.09,0.0,0.01,0.0,0.14,0.755,0.05
60,0.27,0.49,0.66,0.19,0.3,0.08,0.16,0.0,0.38,0.65,0.09
61,0.28600000000000003,0.42416666666666664,0.62,0.17,0.45,0.13,0.13,0.0,0.4,0.77,0.06
62,0.12,0.59,0.71,0.1,0.22,0.03,0.06,0.0,0.1,0.75,0.04
63,0.26,0.38,0.61,0.19,0.32,0.04,0.12,0.01,0.39,0.8,0.07
64,0.32,0.66,0.71,0.28,0.28,0.19,0.14,0.02,0.37,0.68,0.25
65,0.32666666666666666,0.47,0.68,0.17,0.3225,0.11666666666666668,0.14,0.03,0.3,0.62,0.27
66,0.06,0.47,0.69,0.0,0.03,0.0,0.0,0.0,0.0,0.92,0.0
67,0.14,0.58,0.8,0.03,0.2,0.01,0.07,0.02,0.24,0.75,0.09
68,0.7683333333333334,0.4533333333333333,0.61,0.3,0.36,0.221,0.24,0.14,0.47,0.53,0.25
69,0.12,0.48,0.81,0.01,0.14,0.02,0.01,0.0,0.21,0.83,0.03
70,0.4,0.5866666666666667,0.65,0.09,0.29,0.02,0.11,0.02,0.11,0.5533333333333333,0.16
71,0.19,0.67,0.51,0.06,0.235,0.045,0.21,0.01,0.37,0.5,0.06
72,0.3,0.36,0.64,0.18,0.24,0.06,0.25,0.02,0.38,0.78,0.14
73,0.15,0.35,0.67,0.03,0.07,0.03666666666666667,0.03,0.0,0.1,0.9,0.03
74,0.04,0.22,0.64,0.01,0.06,0.0,0.01,0.0,0.02,0.94,0.0
75,0.02,0.26,0.54,0.05,0.0,0.0,0.0,0.0,0.0,0.97,0.0
76,0.26,0.44,0.68,0.17,0.27,0.1,0.16,0.0,0.35,0.77,0.18
77,0.12,0.56,0.63,0.05,0.16,0.05,0.11,0.0,0.29,0.8,0.03
78,0.22,0.47,0.53,0.09,0.15,0.10333333333333333,0.07,0.02,0.15,0.58,0.12
79,0.2,0.34,0.73,0.2,0.2,0.03,0.1,0.0,0.31,0.81,0.02
80,0.49666666666666665,0.46,0.61,0.32,0.255,0.17,0.33555555555555555,0.06,0.46,0.475,0.19
81,0.19,0.6,0.63,0.06,0.14,0.01,0.09,0.0,0.08,0.9,0.04
82,0.3,0.51,0.73,0.11,0.32,0.06,0.11,0.01,0.21,0.67,0.11
83,0.45666666666666667,0.72,0.45,0.27,0.15333333333333332,0.1932142857142857,0.29555555555555557,0.11,0.34,0.48,0.17
84,0.25,0.48,0.62,0.2,0.22,0.04666666666666666,0.16,0.02,0.39,0.72,0.06
85,0.11,0.42,0.69,0.06,0.14,0.01,0.13,0.0,0.26,0.85,0.11
86,0.24,0.52,0.63,0.11,0.23,0.08,0.14,0.01,0.32,0.86,0.04
87,0.13,0.56,0.55,0.05,0.12,0.01,0.06,0.0,0.26,0.74,0.02
88,0.3566666666666667,0.49,0.69,0.14,0.29,0.08666666666666668,0.19,0.01,0.4,0.8,0.14
89,0.534,0.53,0.63,0.33,0.3,0.11,0.26,0.02,0.34,0.6066666666666667,0.18
90,0.13,0.41,0.76,0.1,0.16,0.0,0.01,0.0,0.12,0.92,0.02
91,0.2,0.34,0.65,0.05,0.28,0.09,0.07,0.01,0.62,0.8266666666666665,0.04
92,0.4,0.91,0.66,0.27,0.15,0.23,0.15,0.05,0.33,0.13,0.07
93,0.32,0.56,0.65,0.14,0.13,0.1,0.15,0.02,0.29,0.33,0.06
94,0.26,0.57,0.6,0.14,0.31666666666666665,0.02,0.1,0.0,0.38,0.76,0.11
95,0.14,0.52,0.6,0.07,0.22,0.08,0.16,0.0,0.24,0.88,0.02
96,0.155,0.57,0.68,0.16,0.18,0.09,0.08,0.01,0.31,0.83,0.08
97,0.23,0.53,0.64,0.16,0.25,0.055,0.07,0.0,0.15,0.73,0.13
98,0.42,0.48,0.74,0.11,0.26,0.07,0.11,0.0,0.34,0.66,0.18
99,0.29,0.48,0.64,0.12,0.23,0.08,0.07,0.02,0.13,0.58,0.08
100,0.34,0.54,0.55,0.16,0.185,0.08,0.22,0.02,0.36,0.54,0.09666666666666666
101,0.36,0.75,0.8,0.03,0.13,0.03,0.06,0.0,0.09,0.71,0.2
102,0.11,0.52,0.72,0.09,0.12,0.05,0.01,0.0,0.11,0.98,0.01
103,0.21,0.43,0.39,0.14,0.1,0.06,0.03,0.0,0.08,0.34,0.03
104,0.29,0.62,0.57,0.09,0.16,0.04,0.02,0.0,0.07,0.82,0.05
105,0.22,0.59,0.67,0.04,0.115,0.03,0.06,0.0,0.1,0.82,0.05
106,0.24,0.488,0.62,0.03,0.27,0.03,0.08,0.0,0.18,0.68,0.02
107,0.39,0.53,0.71,0.2,0.25,0.04,0.2,0.04,0.3,0.71,0.07
108,0.17,0.41,0.47,0.03,0.11,0.01,0.03,0.0,0.045,0.86,0.06
109,0.155,0.62,0.68,0.02,0.11,0.0,0.04,0.0,0.04,0.81,0.02
110,0.19,0.47,0.65,0.2,0.2,0.08333333333333331,0.15,0.01,0.27,0.83,0.09
111,0.27,0.54,0.74,0.16,0.22,0.1366666666666667,0.08,0.0,0.2,0.86,0.01
112,0.25,0.53,0.75,0.03,0.25,0.01,0.18,0.0,0.25,0.77,0.17
113,0.16,0.52,0.54,0.11,0.13,0.06,0.13,0.0,0.25,0.91,0.02
114,0.26,0.51,0.51,0.12,0.21,0.19333333333333333,0.04,0.0,0.09,0.81,0.08
115,0.12,0.5,0.63,0.17,0.33,0.1,0.19,0.01,0.38,0.74,0.15
116,0.9,0.6,0.58,0.28,0.24,0.15333333333333335,0.36,0.05,0.42,0.57,0.18
117,0.07,0.2,0.68,0.01,0.03,0.0,0.0,0.0,0.03,0.97,0.0
118,0.27666666666666667,0.4,0.58,0.04,0.16,0.05,0.14,0.0,0.25,0.785,0.07
119,0.46,0.525,0.62,0.22,0.21333333333333332,0.14,0.18,0.02,0.31,0.7,0.11
120,0.30333333333333334,0.49,0.56,0.16,0.29,0.075,0.11,0.03,0.39,0.74,0.09
121,0.19,0.5,0.61,0.08,0.13,0.03,0.03,0.0,0.16,0.97,0.03
122,0.28,0.715,0.68,0.09,0.31,0.05,0.09,0.0,0.23,0.725,0.04
123,0.1,0.49,0.69,0.05,0.03,0.01,0.02,0.0,0.2833333333333333,0.89,0.0
124,0.06,0.42,0.65,0.04,0.03,0.03,0.02,0.0,0.03,0.97,0.0
125,0.17,0.47,0.36,0.01,0.24600000000000002,0.0175,0.13,0.0,0.21,0.83,0.01
126,0.19666666666666666,0.56,0.24,0.09,0.18,0.2,0.11,0.01,0.18,0.7533333333333333,0.11
127,0.12,0.61,0.66,0.03,0.07,0.02,0.03,0.0,0.0,0.73,0.03
128,0.07,0.38,0.71,0.02,0.06,0.03,0.0,0.0,0.02,1.0,0.0
129,0.12,0.42,0.72,0.09,0.14,0.04,0.03,0.01,0.13,0.94,0.04
130,0.29,0.63,0.7,0.17,0.15,0.01,0.19,0.03,0.24,0.67,0.07
131,0.1,0.55,0.64,0.04,0.16,0.0,0.05,0.01,0.17,0.92,0.0
132,0.27666666666666667,0.63,0.66,0.01,0.19,0.03,0.06,0.02,0.25,0.78,0.04
133,0.26,0.67,0.48,0.21,0.15,0.03333333333333333,0.08,0.0,0.15,0.49,0.02
134,0.27,0.45,0.64,0.09,0.32,0.08,0.22,0.02,0.25,0.65,0.04
135,0.275,0.4966666666666667,0.71,0.11,0.27,0.05,0.12,0.01,0.27,0.58,0.16
136,0.08,0.46,0.35,0.0,0.2,0.0,0.02,0.0,0.05,0.94,0.01
137,0.17,0.4,0.63,0.17,0.31,0.14,0.3,0.01,0.24,0.46,0.08
138,0.25,0.36,0.66,0.07,0.3,0.03,0.07,0.0,0.14,0.86,0.01
139,0.74,0.55,0.67,0.16,0.21,0.07,0.19,0.01,0.19,0.6366666666666667,0.13
140,0.05,0.4,0.58,0.04,0.16,0.01,0.01,0.0,0.17,0.92,0.01
141,0.18,0.49,0.72,0.26,0.27,0.09333333333333332,0.32,0.08,0.44,0.76,0.21
142,0.35,0.26333333333333336,0.73,0.25,0.2,0.02333333333333333,0.71,0.02,0.28,0.65,0.43
143,0.21,0.51,0.67,0.1,0.17,0.025,0.02,0.0,0.24,0.89,0.03
144,0.26,0.5975,0.68,0.11,0.21,0.03,0.14,0.0,0.39,0.91,0.15
145,0.15,0.4766666666666666,0.63,0.23,0.24,0.0975,0.15,0.02,0.38,0.7,0.24
146,0.31,0.46,0.68,0.15,0.325,0.09,0.2,0.03,0.42,0.73,0.16
147,0.2833333333333333,0.6,0.58,0.05,0.27,0.07,0.1,0.01,0.34,0.7,0.17
148,0.54,0.64,0.5,0.36,0.26,0.196,0.39,0.03,0.4,0.45,0.21
149,0.13,0.64,0.6,0.22,0.28,0.12,0.26,0.02,0.39,0.65,0.13
150,0.26416666666666666,0.515,0.6,0.13,0.33,0.09,0.12,0.01,0.33,0.72,0.06
151,0.195,0.56,0.52,0.03,0.16,0.02,0.0,0.0,0.13,0.87,0.0
152,0.1975,0.54,0.55,0.13,0.28,0.04,0.19,0.01,0.37,0.82,0.135
153,0.315,0.49,0.69,0.18,0.31,0.02,0.17,0.03,0.25,0.82,0.1
154,0.24,0.78,0.31,0.04,0.08,0.06,0.06,0.0,0.16,0.6,0.15
155,0.32,0.39,0.68,0.13,0.19,0.21,0.15,0.04,0.25,0.27,0.1
156,0.17,0.61,0.64,0.03,0.18,0.02,0.04,0.02,0.2,0.78,0.03
157,0.19,0.5066666666666666,0.7,0.07,0.24666666666666667,0.05333333333333333,0.07,0.0,0.22,0.95,0.0525
158,0.3,0.65,0.72,0.13,0.2,0.09666666666666668,0.09,0.0,0.32,0.8266666666666667,0.165
159,0.205,0.69,0.81,0.08,0.22,0.0,0.0,0.0,0.02,0.735,0.02
160,0.27,0.55,0.72,0.17,0.32,0.01,0.1,0.0,0.14,0.695,0.04
161,0.14,0.53,0.61,0.14,0.19,0.03333333333333333,0.09,0.0,0.22,0.93,0.02
162,0.3483333333333333,0.53,0.66,0.16,0.36,0.07,0.11,0.03,0.3,0.745,0.18
163,0.19,0.52,0.53,0.07,0.31,0.05571428571428571,0.13,0.01,0.3,0.61,0.13
164,0.485,0.49166666666666664,0.6,0.39,0.48,0.16,0.25,0.04,0.45,0.45,0.28
165,0.18,0.55,0.69,0.01,0.18,0.01,0.03,0.0,0.42,0.97,0.05
166,0.17,0.25,0.87,0.02,0.08,0.02,0.0,0.0,0.05,0.78,0.01
167,0.35,0.56,0.63,0.17,0.265,0.04,0.22,0.05,0.34,0.72,0.20666666666666664
168,0.05,0.24,0.55,0.0,0.01,0.0,0.0,0.0,0.02,0.99,0.01
169,0.23,0.45,0.6,0.08,0.17,0.02,0.09,0.02,0.14,0.7083333333333335,0.04
170,0.27,0.55,0.61,0.08,0.314,0.04,0.2,0.0,0.23,0.76,0.04
171,0.28,0.68,0.61,0.13,0.275,0.013333333333333332,0.08,0.02,0.19,0.44,0.03
172,0.26,0.45,0.67,0.3,0.23,0.11666666666666665,0.23,0.0,0.36,0.62,0.18
173,0.13,0.59,0.58,0.01,0.19,0.05,0.01,0.0,0.07,0.67,0.01
174,0.01,0.5,0.61,0.03,0.09,0.0,0.02,0.0,0.10666666666666666,0.97,0.02
175,0.285,0.45,0.59,0.05,0.37,0.08,0.13,0.0,0.34,0.71,0.11
176,0.2033333333333333,0.55,0.63,0.14,0.1775,0.04333333333333333,0.05,0.0,0.15,0.81,0.03
177,0.2,0.48,0.5,0.09,0.18,0.01,0.1,0.0,0.59,0.98,0.02
178,0.37,0.73,0.75,0.06,0.18,0.04,0.08,0.02,0.44,0.845,0.08
179,0.26,0.65,0.65,0.2,0.23,0.04,0.14,0.03,0.32,0.86,0.12
180,0.11,0.34,0.75,0.02,0.01,0.01,0.01,0.0,0.05,0.98,0.0
181,0.42227272727272724,0.5155,0.58,0.17,0.415,0.09933333333333333,0.25,0.01,0.33,0.53,0.11
182,0.07,0.35666666666666663,0.75,0.0,0.17,0.005,0.05,0.0,0.26,0.94,0.0
183,0.35,0.57,0.72,0.21,0.18666666666666665,0.03,0.13,0.02,0.38,0.6833333333333335,0.105
184,0.37,0.4,0.66,0.12,0.21,0.0475,0.14,0.0,0.41,0.81,0.1
185,0.21,0.57,0.74,0.31,0.14,0.05666666666666667,0.09,0.02,0.28,0.92,0.08
186,0.09,0.52,0.64,0.08,0.29,0.02,0.05,0.0,0.3,0.86,0.05
187,0.295,0.5966666666666667,0.47,0.17,0.37166666666666665,0.12666666666666665,0.1,0.03,0.41,0.86,0.06
188,0.38,0.4566666666666667,0.59,0.23,0.4,0.1,0.26,0.07,0.7,0.21,0.15
189,0.06,0.39,0.46,0.02,0.05,0.03,0.0,0.0,0.0,0.92,0.0
190,0.17,0.5,0.76,0.09,0.14,0.03,0.0,0.0,0.19,0.83,0.03
191,0.31,0.55,0.73,0.03,0.1,0.07,0.02,0.0,0.16,0.895,0.06
192,0.14,0.44,0.55,0.02,0.06,0.01,0.01,0.0,0.03,0.86,0.01
193,0.14,0.4066666666666666,0.75,0.02,0.29,0.01,0.12,0.0,0.22,0.87,0.07
194,0.17,0.41,0.5,0.09,0.46,0.03,0.21,0.0,0.55,0.77,0.02
195,0.18,0.53,0.61,0.02,0.29,0.0,0.08,0.0,0.08,0.89,0.03
196,0.09,0.49,0.61,0.03,0.09,0.04,0.06,0.0,0.18,0.925,0.04
197,0.39,0.42,0.62,0.1,0.22,0.23,0.14,0.03,0.16,0.56,0.06
198,0.16,0.49,0.45,0.03,0.09,0.01,0.03,0.0,0.07,0.85,0.08
199,0.89,0.56,0.63,0.28,0.27,0.16,0.34,0.05,0.52,0.55,0.23
200,0.28,0.57,0.78,0.02,0.18,0.02,0.13,0.0,0.17,0.71,0.03
201,0.05,0.33,0.75,0.02,0.03,0.01,0.05,0.0,0.0,0.9,0.0
202,0.53,0.615,0.66,0.1,0.43666666666666665,0.07,0.16,0.01,0.28,0.68,0.11
203,0.18,0.56,0.67,0.02,0.18,0.04,0.1,0.0,0.19,0.92,0.03
204,0.13,0.49,0.6,0.06,0.18,0.03,0.06,0.01,0.05,0.82,0.06
205,0.24,0.5,0.65,0.01,0.21666666666666665,0.06,0.09,0.0,0.29,0.81,0.06
206,0.29,0.53,0.61,0.11,0.225,0.06,0.12,0.0,0.32,0.42,0.07
207,0.12,0.87,0.2,0.06,0.02,0.03,0.01,0.0,0.03,0.77,0.0
208,0.06,0.64,0.57,0.07,0.12,0.05,0.14,0.0,0.37,0.83,0.04
209,0.15,0.51,0.68,0.07,0.17,0.01,0.08,0.0,0.29,0.8,0.06
210,0.35,0.555,0.77,0.11,0.26,0.06966666666666667,0.14,0.0,0.24,0.48,0.05
211,0.88,0.58,0.58,0.14,0.29,0.15,0.27,0.04,0.35,0.79,0.14666666666666667
212,0.44,0.57,0.68,0.14,0.24,0.21,0.19,0.04,0.39,0.64,0.18
213,0.32,0.51,0.59,0.14,0.29,0.11333333333333334,0.15,0.01,0.22,0.69,0.16
214,0.13,0.45,0.58,0.0,0.18,0.06,0.01,0.0,0.16,0.79,0.0
215,0.08,0.45,0.79,0.03,0.095,0.013333333333333332,0.0,0.0,0.02,0.97,0.0
216,0.06,0.34,0.7,0.01,0.13,0.0,0.06,0.0,0.19,0.98,0.05
217,0.3475,0.63,0.62,0.12,0.16,0.04,0.14,0.0,0.17,0.66,0.04
218,0.22,0.55,0.67,0.13,0.31,0.07,0.16,0.01,0.38,0.79,0.11
219,0.3725,0.33,0.77,0.21,0.19,0.15,0.22,0.02,0.25,0.82,0.09
220,0.25,0.53,0.65,0.15,0.2,0.08,0.16,0.01,0.28,0.44333333333333336,0.04
221,0.06,0.51,0.57,0.17,0.30666666666666664,0.1,0.12,0.03,0.31,0.69,0.15
222,0.4,0.5866666666666667,0.65,0.09,0.29,0.02,0.11,0.02,0.11,0.5533333333333333,0.16
223,0.295,0.47,0.63,0.18,0.33,0.13,0.16,0.01,0.4,0.75,0.14
224,0.365,0.62,0.65,0.03,0.16,0.03,0.08,0.01,0.11,0.63,0.04
225,0.13,0.42,0.46,0.07,0.2,0.02,0.05,0.0,0.16,0.66,0.05
226,0.27,0.52,0.74,0.01,0.17,0.03,0.04,0.0,0.15,0.73,0.08
227,0.05,0.44,0.55,0.11,0.16,0.03666666666666667,0.08,0.01,0.16,0.79,0.06
228,0.4766666666666666,0.63,0.78,0.17,0.17600000000000002,0.07833333333333332,0.28,0.04,0.22,0.41,0.17
229,0.93,0.55,0.7,0.27,0.26,0.06,0.15,0.03,0.45,0.61,0.18
230,0.05,0.4,0.38,0.0,0.11,0.0,0.01,0.0,0.01,0.98,0.0
231,0.29333333333333333,0.55,0.6,0.06,0.245,0.05,0.1,0.01,0.42,0.85,0.13
232,0.19,0.62,0.56,0.08,0.26,0.0,0.09,0.0,0.32,0.84,0.05
233,0.15,0.43,0.55,0.06,0.11,0.04,0.04,0.01,0.03,0.78,0.04
234,0.1,0.28,0.52,0.01,0.02,0.0,0.0,0.0,0.01,0.87,0.0
235,0.34,0.6426666666666666,0.71,0.16,0.22166666666666668,0.04,0.06,0.0,0.14,0.73,0.14833333333333334
236,0.15,0.51,0.68,0.11,0.1,0.04,0.14,0.01,0.28,0.94,0.05
237,0.2,0.58,0.6,0.13,0.25,0.04,0.13,0.02,0.19,0.81,0.08
238,0.28,0.5575,0.68,0.03,0.14,0.02,0.02,0.01,0.04,0.89,0.01
239,0.21,0.5475,0.75,0.07,0.2,0.12,0.05,0.0,0.16,0.71,0.08
240,0.305,0.5,0.58,0.13,0.29,0.06,0.07,0.0,0.3,0.89,0.12
241,0.33,0.54,0.66,0.11,0.36,0.09,0.23,0.01,0.42,0.765,0.13
242,0.1,0.605,0.76,0.09,0.16,0.05,0.06,0.01,0.19,0.79,0.04
243,0.27,0.48,0.48,0.08,0.18,0.105,0.11,0.03,0.26,0.66,0.09
244,0.11,0.49,0.55,0.03,0.16,0.01,0.06,0.0,0.17,0.9,0.02
245,0.56,0.46,0.64,0.55,0.46,0.27,0.46555555555555556,0.05,0.36,0.38,0.4
246,0.07,0.4,0.51,0.01,0.12,0.06,0.02,0.0,0.03,0.96,0.03
247,0.29,0.605,0.66,0.02,0.22,0.019999999999999997,0.08,0.02,0.14,0.46,0.03
248,0.21,0.49,0.75,0.1,0.2,0.09,0.26,0.01,0.23,0.84,0.07
249,0.89,0.41,0.56,0.07,0.32,0.11,0.22,0.04,0.28,0.83,0.09
250,0.32,0.56,0.65,0.18,0.28,0.09,0.24,0.03,0.37,0.6166666666666667,0.12
251,0.27,0.33,0.52,0.13,0.07,0.02,0.03,0.0,0.13,0.69,0.08
252,0.23,0.59,0.72,0.16,0.26,0.075,0.14,0.03,0.22,0.67,0.1
253,0.25,0.54,0.59,0.07,0.36,0.01,0.17,0.0,0.27,0.91,0.1
254,0.21,0.35,0.66,0.04,0.2,0.01,0.07,0.0,0.2,0.87,0.02
255,0.17,0.48,0.6,0.1,0.295,0.05,0.09,0.01,0.36,0.84,0.06
256,0.03,0.31,0.74,0.0,0.02,0.03,0.01,0.0,0.05,1.0,0.0
257,0.304,0.62,0.74,0.12,0.145,0.1,0.17,0.02,0.19,0.8,0.07
258,0.295,0.475,0.57,0.07,0.27,0.07,0.07,0.02,0.16,0.72,0.13
259,0.29,0.48,0.53,0.2,0.315,0.08,0.18,0.02,0.32,0.65,0.12
260,0.235,0.33,0.62,0.01,0.2,0.02,0.04,0.0,0.12,0.75,0.0
261,0.06,0.31,0.79,0.03,0.21,0.01,0.02,0.0,0.08,0.97,0.01
262,0.16,0.46,0.49,0.03,0.13,0.005,0.04,0.0,0.04,0.78,0.04
263,0.2,0.35,0.73,0.03,0.06,0.0,0.03,0.0,0.04,0.88,0.0
264,0.25,0.51,0.57,0.13,0.19,0.05,0.12,0.04,0.48,0.73,0.06
265,0.24,0.61,0.6,0.08,0.22,0.065,0.09,0.01,0.26,0.79,0.11
266,0.1,0.49,0.71,0.05,0.24,0.03,0.04,0.0,0.24,0.76,0.06
267,0.2,0.59,0.63,0.21,0.3,0.105,0.2,0.02,0.32,0.65,0.21
268,0.1,0.49,0.43,0.02,0.11,0.02,0.04,0.01,0.01,0.95,0.01
269,0.5166666666666667,0.4957142857142857,0.68,0.22,0.28,0.15,0.21,0.05,0.45,0.44,0.23
270,0.3,0.57,0.71,0.1,0.17,0.051666666666666666,0.19,0.02,0.26,0.31,0.17
271,0.18,0.51,0.71,0.05,0.15,0.04,0.05,0.0,0.08,0.76,0.05
272,0.12,0.52,0.64,0.13,0.15,0.02,0.12,0.01,0.28,0.75,0.05
273,0.155,0.63,0.58,0.21,0.36,0.04,0.14,0.02,0.38,0.69,0.16
274,0.47,0.55,0.63,0.26,0.34,0.08666666666666668,0.24,0.05,0.36,0.4075,0.24
275,0.26,0.57,0.68,0.13,0.33,0.03,0.18,0.01,0.1375,0.835,0.04
276,0.24,0.86,0.54,0.2,0.09,0.1,0.06,0.0,0.29,0.84,0.09
277,0.28,0.49,0.68,0.15,0.43,0.05,0.08,0.04,0.12,0.61,0.17
278,0.4,0.6,0.77,0.08,0.16,0.16,0.09,0.01,0.24,0.43,0.12
279,0.1,0.23,0.72,0.01,0.01,0.0,0.0,0.0,0.0,0.98,0.0
280,0.54,0.5,0.65,0.28,0.36,0.14,0.17,0.05,0.35,0.51,0.29
281,0.28,0.54,0.66,0.13,0.14,0.105,0.13,0.03,0.34,0.7,0.04
282,0.31333333333333335,0.56,0.63,0.07,0.17,0.12,0.11,0.01,0.24,0.79,0.05
283,0.185,0.57,0.64,0.09,0.16,0.07,0.05,0.01,0.14,0.725,0.02
284,0.15,0.56,0.62,0.02,0.19,0.03,0.09,0.0,0.16,0.88,0.04
285,0.06,0.56,0.55,0.04,0.12,0.01,0.03,0.0,0.18,0.95,0.0
286,0.18,0.46,0.52,0.05,0.12,0.0,0.05,0.0,0.09,0.835,0.01
287,0.3,0.56,0.64,0.17,0.26,0.07,0.12,0.02,0.28,0.54,0.06
288,0.14,0.52,0.71,0.04,0.1,0.01,0.01,0.0,0.0,0.89,0.03
289,0.25,0.56,0.85,0.16,0.16,0.11,0.29,0.04,0.34,0.56,0.38
